#TYPE System.Diagnostics.Process
"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"svchost","0","229","2203435483136","7000064","2433024","14576","c:\windows\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4924","Microsoft.Win32.SafeHandles.SafeProcessHandle","229","3024",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14576","14576","2433024","2433024","153424","153424","2662400","2662400","9469952","9469952","117784576","2203436007424","True","Normal","2433024","2433024","00:00:00.0312500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:14",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","117260288","2203435483136","False",,,,"7000064","7000064",,
"svchost","0","453","2203410640896","9199616","3653632","17168","c:\windows\system32\svchost.exe","Microsoft Corporation","0.765625","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1468","Microsoft.Win32.SafeHandles.SafeProcessHandle","453","3116",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17168","17168","3653632","3653632","127240","127240","4837376","4837376","13176832","13176832","107184128","2203425406976","True","Normal","3653632","3653632","00:00:00.3281250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:14",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7656250","00:00:00.4375000","92418048","2203410640896","False",,,,"9199616","9199616",,
"svchost","0","374","2203444191232","17055744","4763648","19352","c:\windows\system32\svchost.exe","Microsoft Corporation","0.5","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4724","Microsoft.Win32.SafeHandles.SafeProcessHandle","374","3192",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19352","19352","4763648","4763648","187328","187328","5214208","5214208","20918272","20918272","133890048","2203452112896","True","Normal","4763648","4763648","00:00:00.1875000","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5000000","00:00:00.3125000","125968384","2203444191232","False",,,,"17055744","17055744",,
"svchost","0","234","2203398045696","4976640","2736128","12848","c:\windows\system32\svchost.exe","Microsoft Corporation","0.203125","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4968","Microsoft.Win32.SafeHandles.SafeProcessHandle","234","3228",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12848","12848","2736128","2736128","80040","80040","3100672","3100672","8085504","8085504","82444288","2203400667136","True","Normal","2736128","2736128","00:00:00.0937500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2031250","00:00:00.1093750","79822848","2203398045696","False",,,,"4976640","4976640",,
"svchost","0","146","2203387056128","4055040","1404928","7752","c:\windows\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4284","Microsoft.Win32.SafeHandles.SafeProcessHandle","146","3272",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7752","7752","1404928","1404928","63960","63960","1568768","1568768","5935104","5935104","71979008","2203390201856","True","Normal","1404928","1404928","00:00:00.0312500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00","68833280","2203387056128","False",,,,"4055040","4055040",,
"svchost","2","491","2203601285120","18022400","6242304","26720","c:\windows\system32\svchost.exe","Microsoft Corporation","0.375","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5016","Microsoft.Win32.SafeHandles.SafeProcessHandle","491","3308",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26720","26720","6242304","6242304","219520","219520","7979008","7979008","22700032","22700032","298766336","2203616989184","True","Normal","6242304","6242304","00:00:00.1875000","svchost","255","True","2","System.Diagnostics.ProcessStartInfo","03/03/2019 17:18:17",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3750000","00:00:00.1875000","283062272","2203601285120","False",,,,"18022400","18022400",,
"svchost","0","496","2203423473664","12017664","4714496","16968","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","158.984375","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4804","Microsoft.Win32.SafeHandles.SafeProcessHandle","496","3420",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16968","16968","4714496","4714496","133064","133064","4984832","4984832","14962688","14962688","109445120","2203427667968","True","Normal","4714496","4714496","00:00:37.6718750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:14",,"System.Diagnostics.ProcessThreadCollection","00:02:38.9843750","00:02:01.3125000","105250816","2203423473664","False",,,,"12017664","12017664",,
"svchost","0","182","2203406675968","12029952","4993024","9512","c:\windows\system32\svchost.exe","Microsoft Corporation","13.109375","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3280","Microsoft.Win32.SafeHandles.SafeProcessHandle","182","3496",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9512","9512","4993024","4993024","80520","80520","9986048","9986048","17715200","17715200","95956992","2203414179840","True","Normal","4993024","4993024","00:00:03.5312500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:14",,"System.Diagnostics.ProcessThreadCollection","00:00:13.1093750","00:00:09.5781250","88453120","2203406675968","False",,,,"12029952","12029952",,
"svchost","0","145","2203391029248","5459968","1781760","10280","c:\windows\system32\svchost.exe","Microsoft Corporation","0.78125","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4352","Microsoft.Win32.SafeHandles.SafeProcessHandle","145","3588",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10280","10280","1781760","1781760","61976","61976","4595712","4595712","10711040","10711040","75382784","2203393605632","True","Normal","1781760","1781760","00:00:00.5781250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.7812500","00:00:00.2031250","72806400","2203391029248","False",,,,"5459968","5459968",,
"svchost","0","120","2203388678144","4575232","1806336","13632","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.1875","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4960","Microsoft.Win32.SafeHandles.SafeProcessHandle","120","3672",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13632","13632","1806336","1806336","64552","64552","2002944","2002944","6615040","6615040","72552448","2203390775296","True","Normal","1806336","1806336","00:00:00.1562500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","00:00:00.0312500","70455296","2203388678144","False",,,,"4575232","4575232",,
"svchost","0","306","2203400630272","6852608","2539520","16856","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.09375","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3036","Microsoft.Win32.SafeHandles.SafeProcessHandle","306","3680",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","16856","16856","2539520","2539520","99848","99848","3035136","3035136","9629696","9629696","88481792","2203406704640","True","Normal","2539520","2539520","00:00:00.0781250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0937500","00:00:00.0156250","82407424","2203400630272","False",,,,"6852608","6852608",,
"svchost","0","288","2203439284224","10903552","3227648","22968","c:\windows\system32\svchost.exe","Microsoft Corporation","0.8125","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4596","Microsoft.Win32.SafeHandles.SafeProcessHandle","288","3736",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22968","22968","3227648","3227648","172464","172464","4235264","4235264","14610432","14610432","137228288","2203455451136","True","Normal","3227648","3227648","00:00:00.5468750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8125000","00:00:00.2656250","121061376","2203439284224","False",,,,"10903552","10903552",,
"svchost","0","219","2203392319488","5210112","2166784","7744","c:\windows\system32\svchost.exe","Microsoft Corporation","0.5","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4112","Microsoft.Win32.SafeHandles.SafeProcessHandle","219","3956",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7744","7744","2166784","2166784","71320","71320","2285568","2285568","7118848","7118848","77787136","2203396009984","True","Normal","2166784","2166784","00:00:00.2968750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5000000","00:00:00.2031250","74096640","2203392319488","False",,,,"5210112","5210112",,
"svchost","0","747","2203466543104","22773760","10878976","25336","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","12.8125","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4552","Microsoft.Win32.SafeHandles.SafeProcessHandle","747","3988",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","25336","25336","10878976","10878976","194464","194464","12718080","12718080","26025984","26025984","156192768","2203474415616","True","Normal","10878976","10878976","00:00:08.2968750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:12.8125000","00:00:04.5156250","148320256","2203466543104","False",,,,"22773760","22773760",,
"svchost","0","259","2203484278784","11268096","4018176","26480","c:\windows\system32\svchost.exe","Microsoft Corporation","1.703125","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4588","Microsoft.Win32.SafeHandles.SafeProcessHandle","259","4036",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","26480","26480","4018176","4018176","121456","121456","4939776","4939776","13860864","13860864","173338624","2203491561472","True","Normal","4018176","4018176","00:00:01.2812500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:01.7031250","00:00:00.4218750","166055936","2203484278784","False",,,,"11268096","11268096",,
"svchost","0","174","2203405938688","6545408","2170880","10992","C:\WINDOWS\system32\svchost.exe","Microsoft Corporation","0.21875","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5072","Microsoft.Win32.SafeHandles.SafeProcessHandle","174","4108",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10992","10992","2170880","2170880","93240","93240","2490368","2490368","8622080","8622080","91553792","2203409776640","True","Normal","2170880","2170880","00:00:00.1562500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2187500","00:00:00.0625000","87715840","2203405938688","False",,,,"6545408","6545408",,
"svchost","0","345","2203602350080","34689024","28848128","20768","c:\windows\system32\svchost.exe","Microsoft Corporation","22.15625","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4272","Microsoft.Win32.SafeHandles.SafeProcessHandle","345","4144",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","20768","20768","28848128","28848128","137536","137536","201953280","201953280","179200000","179200000","485556224","2203803779072","True","Normal","28848128","28848128","00:00:12.7031250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:22.1562500","00:00:09.4531250","284127232","2203602350080","False",,,,"34689024","34689024",,
"svchost","0","228","2203405205504","7815168","3026944","12912","c:\windows\system32\svchost.exe","Microsoft Corporation","0.34375","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4220","Microsoft.Win32.SafeHandles.SafeProcessHandle","228","4244",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12912","12912","3026944","3026944","103824","103824","3321856","3321856","11677696","11677696","90198016","2203408420864","True","Normal","3026944","3026944","00:00:00.1250000","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3437500","00:00:00.2187500","86982656","2203405205504","False",,,,"7815168","7815168",,
"svchost","0","122","2203392598016","4435968","1679360","9416","c:\windows\system32\svchost.exe","Microsoft Corporation","0.03125","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4012","Microsoft.Win32.SafeHandles.SafeProcessHandle","122","4320",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9416","9416","1679360","1679360","70128","70128","1957888","1957888","6889472","6889472","77524992","2203395747840","True","Normal","1679360","1679360","00:00:00.0156250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00.0156250","74375168","2203392598016","False",,,,"4435968","4435968",,
"svchost","0","506","2203546456064","21352448","10825728","31480","c:\windows\system32\svchost.exe","Microsoft Corporation","0.328125","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3656","Microsoft.Win32.SafeHandles.SafeProcessHandle","506","4456",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","31480","31480","10825728","10825728","197776","197776","14462976","14462976","23023616","23023616","238870528","2203557093376","True","Normal","10825728","10825728","00:00:00.2187500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","03/03/2019 18:35:38",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3281250","00:00:00.1093750","228233216","2203546456064","False",,,,"21352448","21352448",,
"svchost","0","100","2203387899904","3809280","1404928","7200","c:\windows\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1964","Microsoft.Win32.SafeHandles.SafeProcessHandle","100","4556",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7200","7200","1404928","1404928","60696","60696","1679360","1679360","5750784","5750784","72298496","2203390521344","True","Normal","1404928","1404928","00:00:00.0468750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:15",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00","69677056","2203387899904","False",,,,"3809280","3809280",,
"svchost","0","366","2203419897856","8089600","3559424","24776","c:\windows\system32\svchost.exe","Microsoft Corporation","0.25","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3140","Microsoft.Win32.SafeHandles.SafeProcessHandle","366","4920",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24776","24776","3559424","3559424","119328","119328","3997696","3997696","12603392","12603392","103788544","2203422011392","True","Normal","3559424","3559424","00:00:00.1406250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:16",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2500000","00:00:00.1093750","101675008","2203419897856","False",,,,"8089600","8089600",,
"svchost","0","151","2203394760704","6426624","2031616","10192","c:\windows\system32\svchost.exe","Microsoft Corporation","0.53125","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4252","Microsoft.Win32.SafeHandles.SafeProcessHandle","151","5372",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10192","10192","2031616","2031616","77520","77520","2244608","2244608","8687616","8687616","78635008","2203396857856","True","Normal","2031616","2031616","00:00:00.3750000","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:16",,"System.Diagnostics.ProcessThreadCollection","00:00:00.5312500","00:00:00.1562500","76537856","2203394760704","False",,,,"6426624","6426624",,
"svchost","0","303","2203401981952","6123520","2818048","17320","c:\windows\system32\svchost.exe","Microsoft Corporation","0.625","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4288","Microsoft.Win32.SafeHandles.SafeProcessHandle","303","5484",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17320","17320","2818048","2818048","93296","93296","6053888","6053888","9588736","9588736","132517888","2203450740736","True","Normal","2818048","2818048","00:00:00.4531250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:16",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6250000","00:00:00.1718750","83759104","2203401981952","False",,,,"6123520","6123520",,
"svchost","0","144","2203389247488","5672960","1720320","9072","c:\windows\system32\svchost.exe","Microsoft Corporation","0.0625","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1804","Microsoft.Win32.SafeHandles.SafeProcessHandle","144","5768",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9072","9072","1720320","1720320","65472","65472","1884160","1884160","6725632","6725632","73973760","2203392196608","True","Normal","1720320","1720320","00:00:00.0468750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:16",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0625000","00:00:00.0156250","71024640","2203389247488","False",,,,"5672960","5672960",,
"svchost","0","199","2203400896512","6516736","2174976","14200","c:\windows\system32\svchost.exe","Microsoft Corporation","3.0625","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4792","Microsoft.Win32.SafeHandles.SafeProcessHandle","199","6712",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","14200","14200","2174976","2174976","90696","90696","2641920","2641920","10084352","10084352","86867968","2203405090816","True","Normal","2174976","2174976","00:00:02.7968750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:18",,"System.Diagnostics.ProcessThreadCollection","00:00:03.0625000","00:00:00.2656250","82673664","2203400896512","False",,,,"6516736","6516736",,
"svchost","0","220","2203422990336","6651904","2650112","12272","c:\windows\system32\svchost.exe","Microsoft Corporation","0.109375","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3472","Microsoft.Win32.SafeHandles.SafeProcessHandle","220","7144",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","12272","12272","2650112","2650112","96344","96344","3346432","3346432","10739712","10739712","110010368","2203428233216","True","Normal","2650112","2650112","00:00:00.0468750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:17",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1093750","00:00:00.0625000","104767488","2203422990336","False",,,,"6651904","6651904",,
"svchost","0","122","2203389702144","4927488","1634304","8560","c:\windows\system32\svchost.exe","Microsoft Corporation","0.015625","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4964","Microsoft.Win32.SafeHandles.SafeProcessHandle","122","7204",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8560","8560","1634304","1634304","66776","66776","1945600","1945600","7241728","7241728","75673600","2203393896448","True","Normal","1634304","1634304","00:00:00.0156250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:18",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0156250","00:00:00","71479296","2203389702144","False",,,,"4927488","4927488",,
"svchost","0","157","2203395092480","6340608","1888256","9408","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.046875","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"5004","Microsoft.Win32.SafeHandles.SafeProcessHandle","157","7688",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9408","9408","1888256","1888256","73944","73944","2584576","2584576","6995968","6995968","81063936","2203399286784","True","Normal","1888256","1888256","00:00:00.0468750","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","03/03/2019 17:17:59",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00","76869632","2203395092480","False",,,,"6340608","6340608",,
"svchost","0","160","2203394736128","5558272","1880064","8968","c:\windows\system32\svchost.exe","Microsoft Corporation","0.046875","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3340","Microsoft.Win32.SafeHandles.SafeProcessHandle","160","8072",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8968","8968","1880064","1880064","76688","76688","2093056","2093056","8196096","8196096","81543168","2203399766016","True","Normal","1880064","1880064","00:00:00.0312500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:20",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0468750","00:00:00.0156250","76513280","2203394736128","False",,,,"5558272","5558272",,
"svchost","0","181","2203422486528","6942720","2207744","10848","c:\windows\system32\svchost.exe","Microsoft Corporation","0.125","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"4044","Microsoft.Win32.SafeHandles.SafeProcessHandle","181","8232",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10848","10848","2207744","2207744","129112","129112","2605056","2605056","9297920","9297920","109215744","2203427438592","True","Normal","2207744","2207744","00:00:00.0937500","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:09:20",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1250000","00:00:00.0312500","104263680","2203422486528","False",,,,"6942720","6942720",,
"svchost","0","121","2203391029248","5435392","2007040","8272","C:\WINDOWS\System32\svchost.exe","Microsoft Corporation","0.03125","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"1780","Microsoft.Win32.SafeHandles.SafeProcessHandle","121","8268",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8272","8272","2007040","2007040","64296","64296","2863104","2863104","6189056","6189056","76476416","2203394699264","True","Normal","2007040","2007040","00:00:00","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 22:59:22",,"System.Diagnostics.ProcessThreadCollection","00:00:00.0312500","00:00:00.0312500","72806400","2203391029248","False",,,,"5435392","5435392",,
"svchost","0","162","2203392995328","5324800","2523136","109848","c:\windows\system32\svchost.exe","Microsoft Corporation","0.1875","10.0.17134.466 (WinBuild.160101.0800)","10.0.17134.466","Host Process for Windows Services","Microsoft? Windows? Operating System","Process","8",,"False",,"3768","Microsoft.Win32.SafeHandles.SafeProcessHandle","162","8356",".","0","","System.Diagnostics.ProcessModule (svchost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","109848","109848","2523136","2523136","69496","69496","2736128","2736128","7544832","7544832","77447168","2203395670016","True","Normal","2523136","2523136","00:00:00.1406250","svchost","255","True","0","System.Diagnostics.ProcessStartInfo","02/03/2019 19:10:17",,"System.Diagnostics.ProcessThreadCollection","00:00:00.1875000","00:00:00.0468750","74772480","2203392995328","False",,,,"5324800","5324800",,
